,content,city,date,id,n_repost,n_comment,n_like,influency
30201,"#陈艾[超话]#cbw#陈柏文姜典 爱与自由# jd#陈艾典心铺# 

存档｜20240213 Cinem@rt专访
·Blu-ray BOX&DVD-BOX日本版发行之采访篇
（盒子的配置和购买信息见图 1）
ps：网页直译有点乱[允悲]

▶内容
1.关于试镜面试的角色
2.关于海选时的画面哈哈
3.“在准备角色过程中你认为最重要的是什么”
-典：“活在当下，然后是沟通”
-柏：“专注于自己的目光”
4.双方最难忘的场景
-柏：第12集探监
-典：第5集打戏（可可爱爱的撞头事件）
5.讨论关于第9集
-信任[心]
6.发生在各自身上的奇迹
-柏：拍摄《High5制霸青春》时发生了交通事故，胸骨骨折，那时候以为自己再也不能打篮球了，幸好有妈妈的照顾，在电视剧开拍前痊愈了，脸上和脖子上的伤口都愈合了[伤心]（看剧的时候真的看不出来刚经历过那么严重的伤，甚至每一场比赛拍摄都上场[伤心]）
-典：在前阵子的泰国行，有一天晚上我走在街上，在排水沟旁边看见了一个又黑又亮的东西，我以为是蟑螂，但当我走近看的时候发现其实是一辆黑色的Tomica微型车，它出现在泰国的街头、在这样的夜色里，那瞬间我仿佛感觉到了一种来自外太空的神秘镜像，后来我又走了一段路，叫了辆出租车回酒店，看着汽车一路飞驰朝我们驶来，我有预感，那是一辆黑色的汽车，跟微型汽车一样。（渣翻）
7.在彼此眼中，关于《奇迹》
-柏：珍惜当下，珍惜眼前[心]
-典：勇敢追求自己的爱情吧[心]

原文见plq
———————————————————
采访合集：http://t.cn/A6lrkJiX
柏典存档合集：http://t.cn/A6Yxp4JB",深圳市,2024-02-29,信号_毅典研究院1921,11,6,0.0,17.0
12885,"#文俊辉成为i游深圳旅游推荐官# [心] #文俊辉常宏基约好一起打咏春# [开学季] #文俊辉江苏卫视元宵晚会# [打call] #文俊辉元宵晚会limbo舞台# [爱你] #文俊辉为深圳文旅打call# 

“因为还有很多我不知道的领域、我不曾挑战过的东西，一步步地去挑战、克服的过程是很有乐趣的。”——文俊辉 ​​",深圳市,2024-02-26,用户7510979188,0,16,0.0,16.0
10659,"寻味顺德 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 佛山·渔人码头 ​​",深圳市,2024-02-24,限时贩售-,0,16,0.0,16.0
10939,给我一种蒸煮英语不好连带让粉丝英语都只能考50分的美感 ​​,深圳市,2024-02-24,祈莉蛇,1,14,0.0,15.0
10059,"#金钟仁[超话]#D-356#呼叫7006金钟仁收到请回复# 

       首先，关于演唱会感想就是想拥有一下开xi的超能力 瞬间到场内 非常非常想！
       其次，我想象中演唱会的主题大概也许是怪诞 真切 盛大 火热 直抵天堂那般上升 在一片漆黑中散发光亮 温暖有生命力
我的脑袋瓜子的组织能力和总结能力不太行嘻嘻。所以是稀碎模糊的形容。
（场景图片都是从xhs看到的，也是稀碎的大概的一个场景哈哈哈，找不到那个感觉的氛围就分开找了[污]）",深圳市,2024-02-20,雪降却无比温暖的K,0,15,0.0,15.0
16257,"#杨紫公益紫[超话]#

随着各国出入境政策在一定程度上放宽，最近两个月广州和厦门机场海关连续发现有旅客非法携带象牙制品入境。#野生无价# WildAid即将携手野生救援公益大使@杨紫 将打击象牙走私和非法贸易进行到底，敬请期待！[中国赞][中国赞][中国赞] 

http://t.cn/A6Gatozs ​ ​​",深圳市,2024-02-27,CuteBaby·杨紫,0,14,0.0,14.0
12143,东方港湾杯2024中欧深圳校友迎春公益跑，助力阿依土豆支教[心][鲜花][心] http://t.cn/A6YO90zA ​​,深圳市,2024-02-25,但斌,6,8,0.0,14.0
15641,"#StrayKids周边[超话]# 
fm周边拼车 拼邮
买熊宝有上的
广东车 ​​",深圳市,2024-02-27,babes世最可,0,13,0.0,13.0
15346,"姐妹们，脱毛工作安排起来咯，㊙️脱毛重要性反复和大家说过了，舒适度和卫生健康都加分！

之前一直没有全国安排脱毛就是仪器很难找，这次💰很美丽！而且不论是翠绿宝石还是超冰点都是百万的高端🔝仪器！

高端脱毛仪器优势除了舒适之外，就是能量高，脱毛效率高，一次顶普通冰点三次，建议㊙️买  http://t.cn/A6YpIKgx 

#微博颜选# #上微博学变美#",深圳市,2024-02-27,盼盼高高,1,12,0.0,13.0
16926,"#穿进赛博游戏后干掉boss成功上位[超话]# 
茅~盾~文~学~奖 ​​",深圳市,2024-02-27,抚子梧楸,1,11,0.0,12.0
