,content,city,date,id,n_repost,n_comment,n_like,influency
8889,#高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#[抱抱]『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,汕尾市,2024-02-19,用户7888133625,0,0,0.0,0.0
8883,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6YSAVpK ​​",汕尾市,2024-02-19,用户7887389443200403,0,0,0.0,0.0
8837,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YSJCfF ​​,汕尾市,2024-02-19,娜比000111,0,0,0.0,0.0
8806,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YaobKI #高质量发展广东站C位# 、#读懂高质量发展就读懂了新广东#,汕尾市,2024-02-19,用户7801721900,0,0,0.0,0.0
8685,《新春第一会！广东省高质量发展大会18日召开》有事搜一搜，没事看一看http://t.cn/A6YSbFFg ​​,汕尾市,2024-02-19,娜比000111,0,0,0.0,0.0
8603,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#。[加油][加油][加油]『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-19,用户7904129975,0,0,0.0,0.0
9315,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YSLEgh ​​",汕尾市,2024-02-19,TCTC没有增高鞋垫,0,0,0.0,0.0
28327,#划日交易所[超话]# 有人拼嘛，坐标广州[努力] ​​,汕尾市,2024-02-29,双层芝士兔饱,0,0,0.0,0.0
27819,#王源出席qq音乐巅峰盛典#广州离我好近！请给我一张票吧[哇]#王源[超话]# ​​,汕尾市,2024-02-29,可乐味软糖奶酪,0,0,0.0,0.0
20950,"#drg对战edgm# 

第三局双方BP阵容
Gemini：我看好佛山DRG，后羿之神告诉你，这把后羿能赢。

#2024kpl春季赛# ​​​",汕尾市,2024-02-28,熊熊无聊_,0,0,0.0,0.0
3664,"#高质量发展广东站C位#
《2.18高质量发展大会直播链接》有事搜一搜，没事看一看http://t.cn/A6YXgZFX ​​",汕尾市,2024-02-18,ZYL小小世界,0,0,0.0,0.0
21,#林孝埈一起去米兰吧#,汕尾市,2024-02-15,0ykzz,0,0,0.0,0.0
31,#高质量发展广东站C位##读懂高质量发展就读懂了新广东#新发展新思路 http://t.cn/A6YaANgo ​​,汕尾市,2024-02-18,Jopeeeeeee,0,0,0.0,0.0
3785,#高质量发展广东站C位##读懂高质量发展就读懂了新广东#『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-18,乐怡蠡,0,0,0.0,0.0
13956,//@今天为我推产粮了吗:高，实在是高//@隔壁兔子不吃菜:这就是去年三支一扶论述题讨论出来的结果？？？？？[doge][doge][doge],汕尾市,2024-02-26,薛海杰-,0,0,0.0,0.0
3168,"【直播 | #2024广东省高质量发展大会# 】
《  <metacharset》有事搜一搜，没事看一看http://t.cn/A6YaPdJV ​​",汕尾市,2024-02-18,风轻云淡笑笑谈,0,0,0.0,0.0
10321,#高质量发展广东站C位# 、#读懂高质量发展就读懂了新广东#『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,汕尾市,2024-02-21,用户7877819923,0,0,0.0,0.0
3140,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YaJx3e ​​,汕尾市,2024-02-18,爱喝芋泥波波奶茶WEN,0,0,0.0,0.0
4542,#2024广东省高质量发展大会# [鼓掌] http://t.cn/A6YaTpsK ​​,汕尾市,2024-02-18,用户7810879610,0,0,0.0,0.0
5215,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YaIGQC ​​,汕尾市,2024-02-18,pata8,0,0,0.0,0.0
3649,#高质量发展广东站c位# [心]#读懂高质量发展就读懂了新广东# 【华为浏览器】#2024广东省高质量发展大会# http://t.cn/A6YaXrrh ​​,汕尾市,2024-02-18,一只想翻身的鱼鱼,0,0,0.0,0.0
12380,一路走好！[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛],汕尾市,2024-02-25,港澳谢富贵,0,0,0.0,0.0
3821,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YaJqzp ​​,汕尾市,2024-02-18,想学游泳的小咸鱼,0,0,0.0,0.0
3926,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！ | http://t.cn/A6Yaioj3 ​​",汕尾市,2024-02-18,用户6141594749,0,0,0.0,0.0
