,date,content,n_repost,n_like,n_comment,id,city,influency
117344,2024-01-01,继无边界后，我们的第二次《心引力》@TFBOYS-王俊凯 [爱你] http://t.cn/A60wh1V4 http://t.cn/A6l3hyUM ​​​,463,1063,126,睡觉是补药呀w, 中国澳门,1652
75680,2024-01-01,"#王俊凯[超话]# ｜#王俊凯江苏卫视跨年##王俊凯新歌首唱# #王俊凯心引力舞台好甜# 
231231 江苏跨年演唱会
像见到了神 @TFBOYS-王俊凯 ​​​",621,883,147,呼噜楽楽KK, 中国澳门,1651
6582,2024-01-30,對了ㅋㅋㅋㅋ看到噘嘴的圖就想起今天刷到這個 真的一模一樣ㅋㅋㅋㅋ ​​​,148,1393,91,Josyukkk, 中国澳门,1632
34115,2024-01-01,"《David》全程！！收音极好！！
李宇春江苏卫视跨年演唱会，
零点跨年大秀太震撼了！
现场稳如CD，太酷太帅啦！
又是一起从2023跨过2024，

#李宇春压轴# #李宇春第19年跨年零点秀##江苏卫视跨年# http://t.cn/A6lmuigd ​​​",226,1345,47,CC小深, 中国澳门,1618
70017,2024-01-01,"#李宇春[超话]#
0101澳门✈北京
《论困到失去灵魂是什么样》
中间长达51秒真的是视频不是jpg[哆啦A梦害怕][哆啦A梦害怕]
看早班机把宝贝困成啥样了 http://t.cn/A6lu7GfM ​​​",472,998,145,彩了虹-, 中国澳门,1615
9946,2024-01-01,"《Let Me Love You》直拍来了[苦涩][苦涩]所有人来看中间的舞蹈solo！！！
#王俊凯终于跳舞了# http://t.cn/A6lmlgsl ​​​",187,1307,86,橘子娱乐, 中国澳门,1580
88935,2024-01-01,"#林俊杰[超话]# 

跨年直播ig视角的完整版来喽@林俊杰 

【林俊杰ig直播-2023/12/31】
#林俊杰跨年演出完整版# 💜#还得是林俊杰# http://t.cn/A6luN4Nl ​​​",229,1230,102,林俊杰甜品铺丨Timekeeper, 中国澳门,1561
124798,2024-01-31,【】有点像徐/明/浩那个cp ​​​,82,1245,192,青菜炒泥蛋, 中国澳门,1519
98069,2024-01-01,"#成毅2024万事顺毅# ｜工作室饭修12p

”许你年年岁岁好。”

成毅@成毅 ​​​",410,797,303,-薇薇安啊-, 中国澳门,1510
2121,2024-01-30,"来巴黎联合国教科文组织总部参加Prada“SEA BEYOND”项目的一场介绍和午宴

有来自世界各地的媒体和相关人员，我来做做小笔记，在这场发布上：这项教育计划扩展至56个国家，传播海洋和保护海洋，第二他们将和新合作伙伴无国界图书馆合作，通过“灵感盒子”为弱势社区的儿童和青年公民提供海洋教育机会 ​​​",91,1220,189,FashionBaker, 中国澳门,1500
48628,2024-01-01,"很開心能夠和李宇春老師合作演唱《再不瘋狂我們就老了》🥳謝謝家富老師的邀請❤️❤️辛苦大家和各位老師導演了[愛你][愛你]
再不瘋狂我們就老了～
熱愛舞台✨熱愛音樂🎵
新年快樂🎆
#李宇春[超话]##江苏卫视跨年[超话]##江苏卫视跨年##李宇春第19年跨年零点秀##李宇春##再不疯狂我们就老了#  ​​​",48,1346,94,Kelvin_Tsang沛釗, 中国澳门,1488
38146,2024-01-01,"#薛之谦[超话]# [嘻嘻]
#别逼薛之谦有活他真敢整#
[嘻嘻]#谁还分得清薛之谦唱的啥歌#

演员的不同“命运”～

 20231231 江苏卫视跨年演唱《演员》

#薛之谦笑死我了# 

[哈哈] http://t.cn/A6lm3obz ​​​",124,1298,61,薛之谦全球后援会, 中国澳门,1483
84157,2024-01-01,"#鞠婧祎[超话]#[心] #向全世界安利鞠婧祎# 
2024新年快乐[心] @鞠婧祎 http://t.cn/A6lu6JAd ​​​",151,1196,131,鞠婧祎的搬运工, 中国澳门,1478
6272,2024-01-30,"#灿白# 💞#N年前今天的灿白#
灿白双向互选坐在一起😭😭
都是教室后排左边位置😭😭 ​​​",296,1078,84,N年前今天的灿白, 中国澳门,1458
129833,2024-01-31,【】有的人随便拍就美得一塌糊涂，有的人还在（ ） ​​​,10,1287,153,青菜炒泥蛋, 中国澳门,1450
34251,2024-01-01,"#李宇春第19年跨年零点秀##李宇春压轴##江苏卫视跨年# 
SO COOL😈

#李宇春[超话]# http://t.cn/A6lmuPMk ​​​",425,916,96,我就是夏末, 中国澳门,1437
45506,2024-01-01,#薛之谦[超话]# 哥哥新年快乐！祝愿新的一年哥哥健健康康平平安安，天外来物航行顺利，2024多见面啦！[全力以赴]@薛之谦,1391,4,1,薛之谦冲锋陷阵敢死队, 中国澳门,1396
6372,2024-01-30,【】生图怎么🍎 ​​​,17,1219,152,青菜炒泥蛋, 中国澳门,1388
41038,2024-01-01,"#李宇春[超话]# 
2024零点跨年倒数完整版
回顾和姐姐一起跨年！！
太开心啦！！！
#李宇春连续十九年零点压轴跨年# 
#李宇春压轴# 
#江苏卫视跨年# 
 http://t.cn/A6lmrHZl ​​​",252,1081,53,ITSSATURLYN, 中国澳门,1386
20395,2024-01-01,"#李宇春[超话]##李宇春连续十九年零点压轴跨年# #李宇春未来女战士造型# #李宇春压轴# 
2023-2024跨年【作为怪物】

是谁阿！！！是谁在李宇春脚底下看她的马甲线阿！！！是谁在距离李宇春两米不到的地方看她的马甲线阿！！！！！！
是我阿！！！！是我阿！！！！！！！！！ http://t.cn/A6lm8zyU ​​​",312,955,96,宇遥遥小伙子, 中国澳门,1363
117765,2024-01-01,#分享昊时光# 2024年[好運超崽]願你所想 皆你所願@种地吧李昊,1331,1,0,Suman_2H, 中国澳门,1332
124299,2024-01-31,可愛的邊角料 ​​​ http://t.cn/A6jTxIRy http://t.cn/A6jTxIR5 http://t.cn/A6jTxIRM,158,1115,53,Josyukkk, 中国澳门,1326
9835,2024-01-01,"拍的时候
我根本不知道地上躺了一堆什么东西 啊啊啊嗯 http://t.cn/A6lmTIo6 ​​​",33,1212,33,源味白团子R, 中国澳门,1278
117058,2024-01-01,"不小心撞到头的小宝一枚[錦鯉附體]
#鞠婧祎# http://t.cn/A6l3P07Q ​​​",160,1000,111,小铺禾安-, 中国澳门,1271
79013,2024-01-01,转发微博,1238,0,0,她真的好好啊, 中国澳门,1238
1974,2024-01-01,"#薛之谦[超话]##薛之谦江苏卫视跨年# 
丑⑧怪 啊啊啊2023.12.31 澳门 跨年
宝宝的四面鞠躬 哭了 回去好好休息好吗 http://t.cn/A6lmOo07 ​​​",301,859,71,想改名很久了xi, 中国澳门,1231
79754,2024-01-01,#李宇春第19年跨年零点秀##李宇春未来女战士造型##李宇春压轴##李宇春[超话]# #李宇春跨年机械姬造型# 每年最开心的事情之一就是能和你一起跨年，我们下个路口见！ ​​​,511,603,114,LANGLANGLANG001, 中国澳门,1228
2758,2024-01-30,【】这个头算大吗 ​​​,17,1067,143,青菜炒泥蛋, 中国澳门,1227
120804,2024-01-31,【】奔向二月🐎 ​​​,181,861,176,青菜炒泥蛋, 中国澳门,1218
88689,2024-01-01,"#薛之谦[超话]# 
愿2024健康平安 http://t.cn/A6luKH0W ​​​",96,1064,27,---ZXFZYQ, 中国澳门,1187
2788,2024-01-30,宝宝酱怎么越长越回去了 ​​​,34,1114,31,我只是来取乐的, 中国澳门,1179
24938,2024-01-01,#薛之谦[超话]# 真快哭了 心疼 宁愿少点演唱会 求他多休息休息 他抬头看见粉丝还在笑着打招呼 http://t.cn/A6lmEDos ​​​,235,852,88,扎刺仙人掌, 中国澳门,1175
2097,2024-01-30,"#朴成训[超话]# 

240129  @一直娱 ​​​",132,1025,10,ICE1208_, 中国澳门,1167
34659,2024-01-01,"哈哈哈哈哈哈哈哈孟姐现场直拍🈶！！！！孩子愿意怎么跑调就怎么跑呗[doge]

#孟子义跑调很突出# http://t.cn/A6lmTx80 ​​​",107,922,86,橘子娱乐, 中国澳门,1115
41042,2024-01-01,"。我把jj拍的挺好的[允悲][允悲]
轮到王源就。 http://t.cn/A6lmr0m0 ​​​",9,1080,17,源味白团子R, 中国澳门,1106
124462,2024-01-31,【】明星本人爱sj粉圈的都有谁？ ​​​,22,909,138,青菜炒泥蛋, 中国澳门,1069
84881,2024-01-01,"#王源[超话]##生气了王源自己猜# 
谁能懂我，我最破防的是这个[泪]@TFBOYS-王源 ​​​",96,846,126,天海奶罐, 中国澳门,1068
88566,2024-01-01,"#王俊凯[超话]##王俊凯江苏卫视跨年# 💙#11个王俊凯# 
20231231 江苏卫视2024跨年 《Let me love you》直拍P1 http://t.cn/A6luOXQd ​​​",152,874,39,Nirvana-Karry_涅槃站, 中国澳门,1065
34772,2024-01-01,#李宇春[超话]#新年快乐，愿你健康无忧，开心自在！#李宇春压轴##李宇春第19年跨年零点秀# ​​​,375,583,79,我就是冬至, 中国澳门,1037
9304,2024-01-01,"#薛之谦[超话]# 
1231 江苏卫视跨年演唱会
丑8⃣️
都来嗑这句变调啊啊啊啊啊
@薛之谦 http://t.cn/A6lmWZaa ​​​",132,861,31,薛先森_wow, 中国澳门,1024
5005,2024-01-01,"#TFBOYS[超话]# [打call]#2024添福如意# 
《我在屋顶等雨也等你》
@TFBOYS-王源 http://t.cn/A6lmWlxN ​​​",125,746,149,无限光芒丨TFBOYS, 中国澳门,1020
2631,2024-01-30,【】今日生图，95生里什么水平 ​​​ http://t.cn/A6jWl6Yz http://t.cn/A6jWl6Yf,13,860,130,青菜炒泥蛋, 中国澳门,1003
1137,2024-01-01,"#曾舜晞官宣加盟江苏卫视跨年# 
1231江苏卫视跨年 青花瓷完整版直拍 http://t.cn/A6lmpRIC ​​​",196,662,127,一颗脆松果, 中国澳门,985
20348,2024-01-01,#王俊凯[超话]# [舔屏]#王俊凯官宣江苏卫视跨年# 心引力怼脸纯享版[亲亲] http://t.cn/A6lmRWtb ​​​,232,705,45,Oysitong, 中国澳门,982
22651,2024-01-01,"Hi！2024 年你好，承蒙关照
（偷图） ​​​",87,658,237,LEO-OVERMARS, 中国澳门,982
19486,2024-01-01,"#李宇春[超话]# @李宇春 击掌现场！！！
是的，我又和春春击掌啦✋！
#李宇春第19年跨年零点秀##江苏卫视跨年# http://t.cn/A6lmQZxo ​​​",100,846,31,chris-huhx, 中国澳门,977
75520,2024-01-01,"说一件小插曲，昨天进场前两小时，我正在商场的美食街踌躇不决吃哪家快餐。忽然发现一位阿姨，很像是林俊杰的妈妈，阿姨身旁跟着一位大约三十多岁的健朗中年人，两人也在踌躇不决吃哪家快餐。我拿不准，犹豫片刻后，非常不礼貌地掏出手机拍了一张照片。随即选择一家粤式快餐店，排队点餐。

排队过程中 ​​​",15,886,67,声理学, 中国澳门,968
75584,2024-01-01,"#赫海[超话]# 24.01.01 D&E官方更新2️⃣：
🎊HAPPY NEW YEAR🎊 http://t.cn/A6luVNf7 ​​​",252,670,39,掌心witheunhae, 中国澳门,961
30712,2024-01-01,"#林俊杰[超话]# 
20231231江苏跨年

先发发第一套衣服的帅哥[酷]

#还得是林俊杰# ​​​",260,599,99,韋恩与阿舟, 中国澳门,958
45344,2024-01-01,#王俊凯[超话]# 王俊凯新歌，你会找到我 http://t.cn/A6lmBkCN ​,318,560,78,俊俊就爱依, 中国澳门,956
92031,2024-01-01,"#王俊凯[超话]##王俊凯心引力大合唱# 💙#王俊凯心引力舞台好甜# 
20231231 江苏卫视2024跨年 《心引力》 直拍P4 http://t.cn/A6luQAgj ​​​",180,703,59,Nirvana-Karry_涅槃站, 中国澳门,942
4590,2024-01-01,"李宇春好绝啊！！！！！

最后的坏笑真的好撩我呀！！[泪]

#李宇春第19年跨年零点秀##江苏卫视跨年# http://t.cn/A6lmOkXz ​​​",112,808,22,CC小深, 中国澳门,942
113475,2024-01-01,越来越好[心]//@摩登兄弟刘宇宁国际摩饭大棚:2024年与宁越来越好[心]@摩登兄弟刘宇宁,920,0,0,雜果軟糖, 中国澳门,920
65298,2024-01-01,新年快乐🎈//@摩登兄弟刘宇宁国际摩饭大棚:祝宁新年快乐[心][心]@摩登兄弟刘宇宁,920,0,0,雜果軟糖, 中国澳门,920
41720,2024-01-01,"#李宇春[超话]##李宇春压轴##李宇春第19年跨年零点秀##李宇春未来女战士造型# 
咱就是说今晚还有睡得着的吗🥵 http://t.cn/A6lmBqbJ ​​​",313,539,61,岚子葱, 中国澳门,913
4675,2024-01-01,新年快樂🎆希望大家新的一年都幸福 快樂 健康💙 ​​​,27,670,193,Josyukkk, 中国澳门,890
92039,2024-01-01,"#DINO李灿[超话]# 🦦#dino首次solo##李灿# 
【230312】克拉岛day3 高清饭拍 新年贺图

新年新礼物🥹❤️太帅了啊啊啊啊啊啊

cr.SWIMMING0211
[转载注明出处] 
📸️Dino ig：feat.Dino 
🗺️Dinonara：http://t.cn/A6CPev0X 
🫧招新公告：http://t.cn/A6Nf93Ic ​​​",92,775,21,RainbowChan_DINO李灿, 中国澳门,888
6287,2024-01-30,"#赫海[超话]# 24.01.30 赫海 fromm 更新名字：
宰：是欧巴😎
海：豆海 ​​​",210,648,29,掌心witheunhae, 中国澳门,887
20272,2024-01-01,"戒断反应已经上来了。。。[泪][泪]我说我听妈咪唱歌听哭了不是开玩笑的。。我每次听他现场唱歌都哭。。虽然视频拍得很烂 边跟唱边哭 没有技巧全是感情。。
“我宁愿所有痛苦都留在心里 也不愿忘记你的眼睛”他在唱给我 我好像也在唱给他。。妈妈你带我走吧。。没了你我怎么活啊[泪]  ​​​",87,770,21,远屿邻, 中国澳门,878
88202,2024-01-01,"#周深官宣加盟江苏卫视跨年# 
两首歌之间的广告间隙～ http://t.cn/A6luoz2R ​",226,632,20,然喜安, 中国澳门,878
88556,2024-01-01,"谢谢你 刘宇宁 我们会永远记得他。
231231《奉上》直拍 
#刘宇宁哭了# ｜#刘宇宁奉上跨年舞台# ｜#刘宇宁奉上梦回一念关山##摩登兄弟[超话]# http://t.cn/A6luOaKU ​​​",132,689,53,Rita呀是LYN的小太阳, 中国澳门,874
24970,2024-01-01,怎么会有那么甜的宝贝啊🥺😚😋 ​​​,104,735,30,吸小瓜, 中国澳门,869
15602,2024-01-30,【】今日路透怎么🍎 ​​​,10,757,102,青菜炒泥蛋, 中国澳门,869
6471,2024-01-30,【想问】Kpop还有像SHINee，BTOB那样都特别会唱的团吗，求推荐 ​​​,11,736,116,让我评评棒曲吧, 中国澳门,863
124878,2024-01-31,"2024王者荣耀全英雄龙图
(26000x1080)15.17MB

B：http://t.cn/A6jT7H4N

阿里这几天分享不了，后面补

#王者全英雄乘龙##王者荣耀龙年春节# ​​​",17,743,90,yx喽, 中国澳门,850
9876,2024-01-01,"作为怪物
近到不可思议 http://t.cn/A60wh1V4 http://t.cn/A6lmYYoC ​​​",253,555,34,不安分的小飞机, 中国澳门,842
10698,2024-01-30,【难评】娃的概念好像后来就一直没变了，“老娘很高贵，男人配不上老娘”。加上副歌现在都是念白…难听死，不要一直走一条路好吧…昆卡和超级女士像是一个模子里做出来的 ​,4,787,41,让我评评棒曲吧, 中国澳门,832
25015,2024-01-01,"#李宇春[超话]# 
#李宇春跨年机械姬造型#
2024跨年《作为怪物》
这么近距离的怪物是做梦都没想到的！！！
都来欣赏！！！
我心脏都要跳出来了！！！
#李宇春第19年跨年零点秀##江苏卫视跨年##李宇春连续十九年零点压轴跨年# 
#李宇春压轴# 
http://t.cn/A6lmEE4v ​​​",211,555,64,ITSSATURLYN, 中国澳门,830
88593,2024-01-01,#王俊凯[超话]# 我会找到你 氛围感视听盛宴#王俊凯江苏卫视跨年# @TFBOYS-王俊凯 http://t.cn/A6lu9IBC ​,233,508,73,心动扑空, 中国澳门,814
38032,2024-01-01,"#摩登兄弟[超话]##刘宇宁哭了#
«走天涯»
大正脸和各种小表情真的好可爱！ http://t.cn/A6lm3lYn ​​​",261,483,69,EVANing_, 中国澳门,813
15247,2024-01-01,#赫海[超话]# 24.01.01 造型师更新赫海相关 ​​​,120,649,43,掌心witheunhae, 中国澳门,812
115517,2024-01-31,【】动态图怎么🍎 ​​​,7,719,85,青菜炒泥蛋, 中国澳门,811
25640,2024-01-30,8589【听听】五月份高三成人礼穿什么好呀！高柱180 58左右  素个留鲻鱼头的t感觉穿裙子是不是有点不太合适 ​​​,1,708,101,美丽大联盟_, 中国澳门,810
1817,2024-01-01,"#井柏然[超话]# 翻开日历第一页，开启下一个四季。  回望2023，不停奔忙，不止收获。  祈望2024，曙光跳动，继续热爱前行☀️   2024，你好。小井先生@井柏然 ，你好。
#全井摄像机# http://t.cn/A6lmpGsC ​​​",86,584,131,小井先生工作室, 中国澳门,801
9737,2024-01-01,"好爱 我真的好爱 #李宇春[超话]# 

春春 新年快乐 🎆  http://t.cn/A6lmls5n ​​​",264,480,44,卖单阿餅, 中国澳门,788
130364,2024-01-31,【】前几天看拍的图里我担脖子上的红斑有点像草莓，好几天过去了思来想去还是觉得像草莓印子，这几天发图小心翼翼给他p掉粉丝还暗戳戳内涵我下次磨皮别开太大怎么调理[微笑] ​​​,9,650,123,青菜炒泥蛋, 中国澳门,782
65365,2024-01-01,"20240101澳门🛫️新年第一面
姐姐今天很困很困，中间一段直接困成非静止画面，站着都能睡着😴新的一年广州见[心]#李宇春[超话]# http://t.cn/A6luPfXJ http://t.cn/RyhNFUj ​​​",161,566,41,小米小葱, 中国澳门,768
30392,2024-01-01,"#邓紫棋[超话]##邓紫棋把演唱会舞台搬上跨年# 

2024跨年演唱会

《摩天动物园》+《灰狼》+《来自天堂的魔鬼》

@GEM鄧紫棋 
#邓紫棋IAMGLORIA世界巡回演唱会# http://t.cn/A6lmmfQQ ​​​",94,610,46,棋士联盟_华南, 中国澳门,750
88260,2024-01-01,"#王俊凯[超话]##王俊凯江苏卫视跨年# 💙#王俊凯新歌你会找到我舞台首秀# 
20231231 江苏卫视2024跨年 新歌《你会找到我》直拍P3 http://t.cn/A6lu0qRl ​​​",129,570,50,Nirvana-Karry_涅槃站, 中国澳门,749
70089,2024-01-01,2024.1.1澳门✈️北京#李宇春[超话]##李宇春第19年跨年零点秀##李宇春未来女战士造型# #李宇春跨年机械姬造型# 春春新年快乐，我在郑州很想你，期待1.6号见😍！ ​​​,323,362,62,LANGLANGLANG001, 中国澳门,747
84328,2024-01-01,"#李宇春跨年机械姬造型# #李宇春第19年跨年零点秀##李宇春[超话]# 
“她永远是最新的 讨厌一切的一成不变”
此刻一位来自未来的女战士迎面朝你走来并且告诉你2024我们都会精彩不断，好运连连。🍻 http://t.cn/A6luas0I ​​​",116,596,32,王王王多多, 中国澳门,744
62144,2024-01-01,#李宇春[超话]# 2024.1.1澳门-北京  是赶早班机的小宝，是没睡醒的小宝，是内八对jio站的小宝，是主动拜拜的小宝 辛苦啦宝贝，早点回去休息吧[抱一抱][抱一抱]  #李宇春连续十九年零点压轴跨年# http://t.cn/A6luPjFz ​,192,516,35,宇遥遥小伙子, 中国澳门,743
