,content,city,date,id,n_repost,n_comment,n_like,influency
1765308,"#伪装学渣[超话]##谢俞0314生日快乐# 
🎧一起去啊 更远的地方‣ ︎ı||ıı
-俞哥生日快乐 朝俞永远热恋

评论区抽一人10r 三人3.14r 3.16抽[抱一抱]",汕头市,2024-03-14,不磕朝俞你真没品,0,26,0.0,26.0
2218959,"五角大楼发言人表示：“我们知道，俄罗斯在与乌克兰的持续战争中继续求助于朝鲜和伊朗等合作伙伴，以获得更多武器。
我无法判断它们的有效性，但很明显，俄罗斯在全球舞台上进一步孤立了自己。”（来源:X原推特） http://t.cn/A6Ysb6kc ​​",汕头市,2024-03-15,孤烟暮蝉,3,22,0.0,25.0
2498476,85斤有85斤的想法    汕头,汕头市,2024-03-15,土豆滚皮,0,25,0.0,25.0
7431366,#原神代肝[超话]#大早上就遇到这种事，还跑来我面前问可不可以是真的服了[哼]抽瓶晦气氵随意评论，明天开,汕头市,2024-03-30,岐柃,1,24,0.0,25.0
5680104,"吉利银河E8真硬啊
10吨的大货以30km/h速度侧面碰撞
另一侧也放置了一辆同款10吨静态大货
夹击后乘员舱结构完整，乘客生存空间充足， A 、 B 、 C 柱未发生结构性失效
电池也没有起火、燃烧的现象
这一切都是 星甲笼式车身、 “ 十宫格 ” 电池防撞隔舱、 四纵四横框架梁、 “ 蜻 蜓” 传力结构等专利设计带给的安全感
吉利在安全这一块谁都挑不出毛病吧？
#吉利式安全#",汕头市,2024-03-25,说车的佳鑫,5,20,0.0,25.0
3665372,"湾媒Warriors on Nbcs发推：两大领域的🐐

赛后库里与德约科维奇场边合影并球衣签名互换

#湖勇大战计时器坏了#   #勇士战胜湖人#",汕头市,2024-03-17,库里扣篮王CURRY,8,17,0.0,25.0
4839953,现在美国赤裸裸的邪恶轴心//@arronsrody618:我两三年前就说美国是邪恶轴心国，直接被屏蔽发不出去。//@haitao-b:犹太资本集团控制的美国已经变成世界邪恶中心😈,汕头市,2024-03-21,HW前HR,18,7,0.0,25.0
4199604,#世界排名王楚钦三项第一#靠队友清积分且三大赛单打冠军都为0的世一，确实得大力宣传，不宣传怎么让人知道如此牛逼的战绩呢。,汕头市,2024-03-19,bigbadboii_JOKER,6,19,0.0,25.0
6594537,"#吴世勋# 
考古•【lwcjeix】180529 Louis Vuitton Cruise 2019 show•INS视频   ​",汕头市,2024-03-27,勋勋美图掉落,23,1,0.0,24.0
547290,#last炫神[超话]# 爆了爆了  这下真爆了 http://t.cn/A6YDSYa9 ​​,汕头市,2024-03-13,悠哉独自走,0,22,0.0,22.0
4635709,"都来和她们月
人超好！
http://t.cn/A6pA47SU
http://t.cn/A60qEJbg
@林湉祎 @安安_cecliy",汕头市,2024-03-20,小漫春禾_,0,22,0.0,22.0
5402782,一天涨200fo＆3kzzp也是没谁了[发芽],汕头市,2024-03-23,丸子不吃姜-采薇版,0,22,0.0,22.0
4611591,"俄乌泥泞战场，乌军拍摄的战壕现况，毕竟现在欧美平台，也只有乌军的视频能流传。
#俄乌局势# http://t.cn/A6TZ1lN9 ​​",汕头市,2024-03-20,深海小天,7,15,0.0,22.0
2883084,延迟退休，真实意思不是延迟停止工作时间，而是延迟拿退休金时间。拿到退休金，你还在工作也能叫退休，没拿到退休金，找不到工作也得继续“工作”。,汕头市,2024-03-16,深海小天,6,15,0.0,21.0
2249851,"#俄乌局势新进展# 乌克兰的征兵动员（穆卡切沃），就像一场搜捕。
两辆小巴停了下来，抓住一个走在街上的男人，把他踢到屈服！（来源:X原推特） http://t.cn/A6Ys5NJU ​​",汕头市,2024-03-15,孤烟暮蝉,4,17,0.0,21.0
